ids,context,question,answer,title
2efc6d8f0971582a,"""But is it certain that there is no one here who can overhear us?"" ""No, you can see there's not,"" said the others, the wives of the first and second quartermasters. """,How did the captain's wife plan to get rid of their husbands?,"turn themselves into breakers, wash them into the sea, and sink the ship with every man on board",storm-magic
2cf65e6f6bce5a36,"""But is it certain that there is no one here who can overhear us?"" ""No, you can see there's not,"" said the others, the wives of the first and second quartermasters. """,How will the others feel about the captain's wife's plan?,pleased,storm-magic
0095984a05c956bd,"That pleased the others, and they sat there a long time discussing the day and the fairway. "" ""Well, there is a counter-spell for what we wish to do, and if it is used, it will go hard with us, for it will cost us nothing less than our lives!""",What would happen if someone used the counter-spell?,It would kill the witches.,storm-magic
8f95bd9def6c5bd3,"That pleased the others, and they sat there a long time discussing the day and the fairway. "" ""Well, there is a counter-spell for what we wish to do, and if it is used, it will go hard with us, for it will cost us nothing less than our lives!""",Why did the captain's wife think there was someone listening to them?,It seemed to her as though some one were smoking in the forward cabin.,storm-magic
12fbe25ebc0755ff,"That pleased the others, and they sat there a long time discussing the day and the fairway. "" ""Well, there is a counter-spell for what we wish to do, and if it is used, it will go hard with us, for it will cost us nothing less than our lives!""",Why did the captain's wife want to be cautious that there was no one listening?,They were planning to kill their husbands.,storm-magic
61ce3295a3065852,"""If they buy three cords of birch-wood,"" said the witch,--""but it must be full measure, and they must not bargain for it--and throw the first cord into the water, billet by billet, when the first breaker strikes, and the second cord, billet by billet, when the second breaker strikes, and the third cord, billet by billet, when the third breaker strikes, then it is all up with us!"" said the wives of the quartermasters; ""but there is no one who knows it,"" they cried, and laughed loudly, and with that they flew out of the hatchway, screaming and croaking like ravens.",How did the wives feel about no one knowing the counter-spell?,excited,storm-magic
de14bda3ab725455,"The cabin-boy had been traveling around all summer long with his captain; but when they began to prepare to set sail in the fall, he grew restless and did not want to go along. One Sunday, while the crew was ashore, and the captain had gone to a farm-holding near the forest, in order to bargain for small timber and log wood--presumably on his own account--for a deck load, the youth had been left to guard the ship. ""No, you can see there's not,"" said the others, the wives of the first and second quartermasters. "" It seemed to me as though some one were smoking in the forward cabin.""",What will the cabin-boy try to do?,use the counter-spell,storm-magic
51b9182a7bc75641,"""If they buy three cords of birch-wood,"" said the witch,--""but it must be full measure, and they must not bargain for it--and throw the first cord into the water, billet by billet, when the first breaker strikes, and the second cord, billet by billet, when the second breaker strikes, and the third cord, billet by billet, when the third breaker strikes, then it is all up with us!"" At last they asked him whether he were afraid, because fall was at hand, and said he would rather hide behind the stove, hanging to mother's apron strings.",Why did the cabin-boy agree to come with them?,He wanted to prove he was brave.,storm-magic
a60efe323279535e,"When it came time to sail, the cabin-boy would not go along for anything in the world; and all the captain's coaxing, and all his promises were useless, nothing would tempt him to go. At last they asked him whether he were afraid, because fall was at hand, and said he would rather hide behind the stove, hanging to mother's apron strings.",What did the cabin-boy want in exchange for coming?,"three cords of birch-wood were to be brought, full measure, and that on a certain day he was to have command, just as though he himself were captain",storm-magic
af2caeba179a54fe,"That pleased the others, and they sat there a long time discussing the day and the fairway. "" ""Well, there is a counter-spell for what we wish to do, and if it is used, it will go hard with us, for it will cost us nothing less than our lives!""",Why did the cabin-boy want three cords of birch-wood?,to cast the counter-spell,storm-magic
93447d9b19d452d5,"The captain asked what sort of nonsense this might be, and whether he had ever heard of a cabin-boy's being entrusted with the command of a ship. But the boy answered that was all one to him; if they did not care to buy the three cords of birch-wood, and obey him, as though he were captain, for the space of a single day--the captain and crew should know which day it was to be in advance--then he would set foot on the ship no more, and far less would he ever dirty his hands with pitch and tar on her again.",How did the captain feel about the cabin-boy's request?,confused,storm-magic
43f24c140327573a,"The captain asked what sort of nonsense this might be, and whether he had ever heard of a cabin-boy's being entrusted with the command of a ship. But the boy answered that was all one to him; if they did not care to buy the three cords of birch-wood, and obey him, as though he were captain, for the space of a single day--the captain and crew should know which day it was to be in advance--then he would set foot on the ship no more, and far less would he ever dirty his hands with pitch and tar on her again.",What would the cabin-boy do if the captain did not meet his demands?,"set foot on the ship no more, and far less would he ever dirty his hands with pitch and tar on her again",storm-magic
a9a2d289c5cf553b,"The captain asked what sort of nonsense this might be, and whether he had ever heard of a cabin-boy's being entrusted with the command of a ship. But the boy answered that was all one to him; if they did not care to buy the three cords of birch-wood, and obey him, as though he were captain, for the space of a single day--the captain and crew should know which day it was to be in advance--then he would set foot on the ship no more, and far less would he ever dirty his hands with pitch and tar on her again.",Why did the captain give in to the cabin boy's demands?,He wanted to have the boy along with him.,storm-magic
2ebe258f00c85999,"When the day came on which the cabin-boy was to take command, the weather was fair and quiet; but he drummed up the whole ship's crew, and with the exception of a tiny bit of canvas, had all sails reefed. The captain and crew laughed at him, and said: ""That shows the sort of a captain we have now.",How did the captain and crew feel about the cabin-boy taking charge?,ridiculous,storm-magic
f7a180cb15e55c41,"""If they buy three cords of birch-wood,"" said the witch,--""but it must be full measure, and they must not bargain for it--and throw the first cord into the water, billet by billet, when the first breaker strikes, and the second cord, billet by billet, when the second breaker strikes, and the third cord, billet by billet, when the third breaker strikes, then it is all up with us!"" At last they asked him whether he were afraid, because fall was at hand, and said he would rather hide behind the stove, hanging to mother's apron strings.",What will the cabin-boy do on the day he takes charge?,do the counter spell,storm-magic
fb3d5b393b2a5e40,"When the day came on which the cabin-boy was to take command, the weather was fair and quiet; but he drummed up the whole ship's crew, and with the exception of a tiny bit of canvas, had all sails reefed. The captain and crew laughed at him, and said: ""That shows the sort of a captain we have now.",What happened because a squall struck the ship?,They thought they would capsize.,storm-magic
067cdd260a4a56d4,"When the day came on which the cabin-boy was to take command, the weather was fair and quiet; but he drummed up the whole ship's crew, and with the exception of a tiny bit of canvas, had all sails reefed. The captain and crew laughed at him, and said: ""That shows the sort of a captain we have now.",Why did the ship not founder when the first breaker roared down upon the ship?,They had reefed the sails.,storm-magic
2d63e1e1589e5bb0,"When the day came on which the cabin-boy was to take command, the weather was fair and quiet; but he drummed up the whole ship's crew, and with the exception of a tiny bit of canvas, had all sails reefed. The boy ordered them to throw the first cord of birch-wood overboard, billet by billet, one at a time and never two, and he did not let them touch the other two cords.",Why did the crew obey the cabin-boy to the letter and not laugh?,They trusted the cabin-boy.,storm-magic
305b930a429a58a7,"The boy ordered them to throw the first cord of birch-wood overboard, billet by billet, one at a time and never two, and he did not let them touch the other two cords. Now they obeyed him to the letter, and did not laugh; but cast out the birch-wood billet by billet.",What was heard after the last billet fell?,a groaning,storm-magic
4d8b713963285798,"""If they buy three cords of birch-wood,"" said the witch,--""but it must be full measure, and they must not bargain for it--and throw the first cord into the water, billet by billet, when the first breaker strikes, and the second cord, billet by billet, when the second breaker strikes, and the third cord, billet by billet, when the third breaker strikes, then it is all up with us!"" said the wives of the quartermasters; ""but there is no one who knows it,"" they cried, and laughed loudly, and with that they flew out of the hatchway, screaming and croaking like ravens.",What was the sound of the groaning?,The witches were hurt.,storm-magic
b4555048b4ed575c,"""That's all very well, but we are not through yet,"" said the boy, ""there is worse to come,"" and he told them to reef every last rag, as well as what had been left of the topsails. The last squall hit them with far more force than either of the preceding ones, the ship laid over on her side so that they thought she would not right herself again, and the breaker swept over the deck.",How did the crew feel when the second squall hit?,frightened,storm-magic
aaadeee4855d53eb,"""That's all very well, but we are not through yet,"" said the boy, ""there is worse to come,"" and he told them to reef every last rag, as well as what had been left of the topsails. The last squall hit them with far more force than either of the preceding ones, the ship laid over on her side so that they thought she would not right herself again, and the breaker swept over the deck.",What happened when the last billet fell?,They again heard a deep groan and then all was still.,storm-magic
c01b61fbd93d5adc,"""That's all very well, but we are not through yet,"" said the boy, ""there is worse to come,"" and he told them to reef every last rag, as well as what had been left of the topsails. The last squall hit them with far more force than either of the preceding ones, the ship laid over on her side so that they thought she would not right herself again, and the breaker swept over the deck.",What will be the worst squall?,the last one,storm-magic
19fa8559bb3b5803,"""That's all very well, but we are not through yet,"" said the boy, ""there is worse to come,"" and he told them to reef every last rag, as well as what had been left of the topsails. The last squall hit them with far more force than either of the preceding ones, the ship laid over on her side so that they thought she would not right herself again, and the breaker swept over the deck.",What happened when the last squall hit?,"The ship laid over on her side so that they thought she would not right herself again, and the breaker swept over the deck.",storm-magic
4142f01b86d151aa,"""That's all very well, but we are not through yet,"" said the boy, ""there is worse to come,"" and he told them to reef every last rag, as well as what had been left of the topsails. The last squall hit them with far more force than either of the preceding ones, the ship laid over on her side so that they thought she would not right herself again, and the breaker swept over the deck.",Why was the crew frightened at the second squall?,The second squall was so vicious and violent.,storm-magic
f0a792a638fa58b9,"The cabin-boy had been traveling around all summer long with his captain; but when they began to prepare to set sail in the fall, he grew restless and did not want to go along. But you must know that he was a Sunday child, and had found a four-leaf clover; and that was the reason he had the second sight.",Why did the cabin-boy say the captain and quartermasters would not have wives any longer?,They were killed.,storm-magic
bd56fbafb25f58d9,"But the boy told them to throw the last cord of wood overboard, billet by billet, and no two billets at once. That is something you might just as well let be,"" said the cabin-boy, ""seeing that you no longer have any wives.""",What did the captain and quartermasters speak of when they reached land?,writing to their wives,storm-magic
fe9e31cfadfc5814,"But the boy told them to throw the last cord of wood overboard, billet by billet, and no two billets at once. That is something you might just as well let be,"" said the cabin-boy, ""seeing that you no longer have any wives.""",Why did the captain and quartermasters want to write to their wives?,They did not know the wives planned to kill them.,storm-magic
d687db2ea47f50e0,"""No, all of us together did away with them,"" answered the boy, and told them what he had heard and seen that Sunday afternoon when he was on watch on the ship; while the crew was ashore, and the captain was buying his deckload of wood. And when they sailed home they learned that their wives had disappeared the day of the storm, and that since that time no one had seen or heard anything more of them.",What did the men learn when they returned home?,Their wives had disappeared the day of the storm.,storm-magic
f90693e5c3f05b49,"His surname meant ""Millionaire,"" but although he was not so rich as all that, he was still very far removed from being poor. One day, without any reason whatsoever, the thought of death and sickness came to him.",What did Sentaro's surname mean?,"""Millionaire""",story-of-man-who-did-not-wish-to-die
9f5e0ae33eb15f4d,"His surname meant ""Millionaire,"" but although he was not so rich as all that, he was still very far removed from being poor. One day, without any reason whatsoever, the thought of death and sickness came to him.",How did Sentaro get his money?,inherited a small fortune from his father,story-of-man-who-did-not-wish-to-die
3c5fe66c87675839,"His surname meant ""Millionaire,"" but although he was not so rich as all that, he was still very far removed from being poor. One day, without any reason whatsoever, the thought of death and sickness came to him.",Why could Sentaro spend his time carelessly and without any serious thoughts of work?,He had inherited a small fortune from his father and lived on this.,story-of-man-who-did-not-wish-to-die
f39a90b51f885362,"His surname meant ""Millionaire,"" but although he was not so rich as all that, he was still very far removed from being poor. One day, without any reason whatsoever, the thought of death and sickness came to him.",How did the idea of falling ill or dying make Sentaro feel?,wretched,story-of-man-who-did-not-wish-to-die
ce766d7996df52ce,"His surname meant ""Millionaire,"" but although he was not so rich as all that, he was still very far removed from being poor. One day, without any reason whatsoever, the thought of death and sickness came to him.",What thought came to Sentaro?,death and sickness,story-of-man-who-did-not-wish-to-die
9d13df360dd95eb3,"""I should like to live,"" he said to himself, ""till I am five or six hundred years old at least, free from all sickness. There was a Princess of Yamato, who, it was said, lived to the age of five hundred.",Why did Sentaro decide to live simply and frugally?,prolong his life as long as he wished,story-of-man-who-did-not-wish-to-die
298ca3a89d6b5d53,"""I should like to live,"" he said to himself, ""till I am five or six hundred years old at least, free from all sickness. There was a Princess of Yamato, who, it was said, lived to the age of five hundred.",What types of people lived a long time?,emperors,story-of-man-who-did-not-wish-to-die
fd8e41849cad5cc2,"Sentaro had often heard the tale of the Chinese King named Shin-no-Shiko. Ah-if only he could find the ""Elixir of Life,"" he would be happy.",Why was Shin-no-Shiko miserable?,He knew that one day he must die and leave it all.,story-of-man-who-did-not-wish-to-die
feb3aa1d7fbc5fd0,"Sentaro had often heard the tale of the Chinese King named Shin-no-Shiko. Ah-if only he could find the ""Elixir of Life,"" he would be happy.",What did Shin-no-Shiko build?,the large palaces,story-of-man-who-did-not-wish-to-die
a2e2da5ebcab5981,"Sentaro had often heard the tale of the Chinese King named Shin-no-Shiko. Ah-if only he could find the ""Elixir of Life,"" he would be happy.",What did Shin-no-Shiko think would make him happy?,"""Elixir of Life""",story-of-man-who-did-not-wish-to-die
c7f8daf88858520d,"His surname meant ""Millionaire,"" but although he was not so rich as all that, he was still very far removed from being poor. He built all the large palaces, and also the famous great wall of China. When Shin-no-Shiko went to bed at night, when he rose in the morning, as he went through his day, the thought of death was always with him.",Why did Sentaro think of people who had lived a long time?,He also wanted to live a long time.,story-of-man-who-did-not-wish-to-die
53e4ee9d0cad525d,"Sentaro had often heard the tale of the Chinese King named Shin-no-Shiko. Certain hermits lived there who possessed the secret of the ""Elixir of Life.""",What did Shin-no-Shiko do because he was afraid of death?,"called a meeting of his courtiers and asked him all if they could not find for him the ""Elixir of Life.""",story-of-man-who-did-not-wish-to-die
1b5bd3a5c7ca5166,"Sentaro had often heard the tale of the Chinese King named Shin-no-Shiko. Ah-if only he could find the ""Elixir of Life,"" he would be happy.",How did the thought of death make Shin-no-Shiko feel?,miserable,story-of-man-who-did-not-wish-to-die
283f3cfee306510d,"The Emperor at last called a meeting of his courtiers and asked them all if they could not find for him the ""Elixir of Life"" of which he had so often read and heard. One old courtier, Jofuku by name, said that far away across the seas there was a country called Horaizan.","Who did Shin-no-Shiko ask to find the ""Elixir of Life""?",his courtiers,story-of-man-who-did-not-wish-to-die
08d5aceab1b0545c,"The Emperor at last called a meeting of his courtiers and asked them all if they could not find for him the ""Elixir of Life"" of which he had so often read and heard. One old courtier, Jofuku by name, said that far away across the seas there was a country called Horaizan.",Where was Horaizan?,far away across the seas,story-of-man-who-did-not-wish-to-die
a97ec3ffd3fd5420,"The Emperor at last called a meeting of his courtiers and asked them all if they could not find for him the ""Elixir of Life"" of which he had so often read and heard. One old courtier, Jofuku by name, said that far away across the seas there was a country called Horaizan.",Who lived on Horaizan?,certain hermits,story-of-man-who-did-not-wish-to-die
e43cf809758d5e68,"The Emperor at last called a meeting of his courtiers and asked them all if they could not find for him the ""Elixir of Life"" of which he had so often read and heard. One old courtier, Jofuku by name, said that far away across the seas there was a country called Horaizan.",Who brought up the hermits and Horaizan?,Jofuku,story-of-man-who-did-not-wish-to-die
5346dfb3cb935ff3,"The Emperor at last called a meeting of his courtiers and asked them all if they could not find for him the ""Elixir of Life"" of which he had so often read and heard. One old courtier, Jofuku by name, said that far away across the seas there was a country called Horaizan.","What happened to those who drank the ""Elixir of Life""?",lived forever,story-of-man-who-did-not-wish-to-die
014b8d41376b5b20,"The Emperor at last called a meeting of his courtiers and asked them all if they could not find for him the ""Elixir of Life"" of which he had so often read and heard. One old courtier, Jofuku by name, said that far away across the seas there was a country called Horaizan.",What will the Emperor do because he learned of the hermits on Horaizan?,send someone there,story-of-man-who-did-not-wish-to-die
8a0024bf49e85c91,"The Emperor ordered Jofuku to set out for the land of Horaizan, to find the hermits, and to bring him back a phial of the magic elixir. But ever since that time Mount Fuji has been said to be the fabled Horaizan and the home of hermits who had the secret of the elixir.",What was Jofuku given?,one of the Emperor's best junks,story-of-man-who-did-not-wish-to-die
91db38b7e1855d5e,"The Emperor ordered Jofuku to set out for the land of Horaizan, to find the hermits, and to bring him back a phial of the magic elixir. But ever since that time Mount Fuji has been said to be the fabled Horaizan and the home of hermits who had the secret of the elixir.",Where has been said to be the fabled Horaizan and home of hermits?,Mount Fuji,story-of-man-who-did-not-wish-to-die
3f428466e8a358d2,"The Emperor ordered Jofuku to set out for the land of Horaizan, to find the hermits, and to bring him back a phial of the magic elixir. But ever since that time Mount Fuji has been said to be the fabled Horaizan and the home of hermits who had the secret of the elixir.",What happened after Jofuku set out for Horaizan?,never returned to the waiting Emperor,story-of-man-who-did-not-wish-to-die
41823e54e8415c67,"""I should like to live,"" he said to himself, ""till I am five or six hundred years old at least, free from all sickness. But ever since that time Mount Fuji has been said to be the fabled Horaizan and the home of hermits who had the secret of the elixir.",What will Sentaro do because he fears death and illness?,"look for the ""Elixir of Life""",story-of-man-who-did-not-wish-to-die
e82b1e5ef38e5860,"Now Sentaro determined to set out to find the hermits, and if he could, to become one, so that he might obtain the water of perpetual life. So he left his old home to the care of his relatives, and started out on his quest.",Why did Sentaro want to become a hermit?,He might obtain the water of perpetual life.,story-of-man-who-did-not-wish-to-die
5ad0d73c10f356a5,"The Emperor at last called a meeting of his courtiers and asked them all if they could not find for him the ""Elixir of Life"" of which he had so often read and heard. Certain hermits lived there who possessed the secret of the ""Elixir of Life.""",What was the water of perpetual life?,"""Elixir of Life""",story-of-man-who-did-not-wish-to-die
463b2fd5dcb65b61,"Now Sentaro determined to set out to find the hermits, and if he could, to become one, so that he might obtain the water of perpetual life. So he left his old home to the care of his relatives, and started out on his quest.",Where on Mount Fuji were the hermits said to have live?,the highest peaks,story-of-man-who-did-not-wish-to-die
a07dafcbeb055d93,"Now Sentaro determined to set out to find the hermits, and if he could, to become one, so that he might obtain the water of perpetual life. So he left his old home to the care of his relatives, and started out on his quest.",What happened when Sentaro made it to the top of the peaks?,Never a hermit did he find.,story-of-man-who-did-not-wish-to-die
32373f3af6e55a32,"At last, after wandering in an unknown region for many days, he met a hunter. ""Can you tell me,"" asked Sentaro, ""where the hermits live who have the Elixir of Life?""",Who did Sentaro meet?,a hunter,story-of-man-who-did-not-wish-to-die
961e9b1969ba5132,"At last, after wandering in an unknown region for many days, he met a hunter. ""Can you tell me,"" asked Sentaro, ""where the hermits live who have the Elixir of Life?""",Who did the hunter said lived in those parts?,a notorious robber,story-of-man-who-did-not-wish-to-die
ccb56bbdc7375292,"He thought how foolish it was to waste more time in looking for the hermits in this way. So he decided to go at once to the shrine of Jofuku, who is worshiped as the patron god of the hermits in the south of Japan.",How did the odd answer make Sentaro feel?,irritated,story-of-man-who-did-not-wish-to-die
486eb2923bda580f,"At last, after wandering in an unknown region for many days, he met a hunter. ""Can you tell me,"" asked Sentaro, ""where the hermits live who have the Elixir of Life?""",Why was Sentaro irritated?,The hunter gave him an odd answer.,story-of-man-who-did-not-wish-to-die
6ff5b6e349ae552f,"The Emperor ordered Jofuku to set out for the land of Horaizan, to find the hermits, and to bring him back a phial of the magic elixir. But ever since that time Mount Fuji has been said to be the fabled Horaizan and the home of hermits who had the secret of the elixir.",Why did Sentaro go to the shrine of Jofuku?,Jofuku was said to be the hermit's patron god.,story-of-man-who-did-not-wish-to-die
7843d89552895a9b,"He thought how foolish it was to waste more time in looking for the hermits in this way. So he decided to go at once to the shrine of Jofuku, who is worshiped as the patron god of the hermits in the south of Japan.",How many days did Sentaro pray at the shrine?,seven days,story-of-man-who-did-not-wish-to-die
2ce58ac39dd45853,"He thought how foolish it was to waste more time in looking for the hermits in this way. So he decided to go at once to the shrine of Jofuku, who is worshiped as the patron god of the hermits in the south of Japan.",What did Sentaro want from Jofuku?,show him the way to the hermit who could give him what he wanted so much to find,story-of-man-who-did-not-wish-to-die
a6030bee754a524d,"At midnight of the seventh day, as Sentaro knelt in the temple, the door of the innermost shrine flew open. A hermit must cut himself off from the world so that his heart may become as pure as gold and free from every earthly desire.",What happened at midnight of the seventh day?,The door of the innermost shrine flew open and Jofuku appeared.,story-of-man-who-did-not-wish-to-die
24342af90bd659ba,"At midnight of the seventh day, as Sentaro knelt in the temple, the door of the innermost shrine flew open. You think that you would like to become a hermit so as to find the Elixir of Life. I will send you to the country of Perpetual Life, where death never comes-where the people live forever!""",Why did Jofuku think Sentaro could not become a hermit?,Sentaro was found of good living and of every comfort.,story-of-man-who-did-not-wish-to-die
a8f5d837fce559e5,"At midnight of the seventh day, as Sentaro knelt in the temple, the door of the innermost shrine flew open. A hermit must cut himself off from the world so that his heart may become as pure as gold and free from every earthly desire.",Why was it hard to be a hermit?,Hermits were only allowed to eat fruit and berries and the bark of pine trees.,story-of-man-who-did-not-wish-to-die
03e7522f6c775fa9,"At midnight of the seventh day, as Sentaro knelt in the temple, the door of the innermost shrine flew open. A hermit must cut himself off from the world so that his heart may become as pure as gold and free from every earthly desire.",What happened to hermits after they followed the strict rules?,"The hermit ceases to feel hunger or cold or heat. His body becomes so light that he can ride on a crane or a carp, and can walk on water without getting his feet wet.",story-of-man-who-did-not-wish-to-die
fca47dbd85795236,"You are not even like an ordinary man, for you are exceptionally idle. I will send you to the country of Perpetual Life, where death never comes-where the people live forever!""",Why did Jofuku offer Sentaro another way to answer his prayer?,Sentaro would not make it as a hermit.,story-of-man-who-did-not-wish-to-die
3fe29d470dc7548b,"You are not even like an ordinary man, for you are exceptionally idle. I will send you to the country of Perpetual Life, where death never comes-where the people live forever!""",What did Jofuku give Sentaro?,a little crane made of paper,story-of-man-who-did-not-wish-to-die
a59bf1283c325037,"You are not even like an ordinary man, for you are exceptionally idle. I will send you to the country of Perpetual Life, where death never comes-where the people live forever!""",Where did Jofuku send Sentaro?,the country of Perpetual Life,story-of-man-who-did-not-wish-to-die
2fd85408faf15cc3,"You are not even like an ordinary man, for you are exceptionally idle. I will send you to the country of Perpetual Life, where death never comes-where the people live forever!""",What happens at the country of Perpetual life?,death never comes,story-of-man-who-did-not-wish-to-die
4cfc56eb25155879,"You are not even like an ordinary man, for you are exceptionally idle. I will send you to the country of Perpetual Life, where death never comes-where the people live forever!""",What would carry Sentaro to the country of Perpetual Life?,a little crane made of paper,story-of-man-who-did-not-wish-to-die
a54cc1197ba55615,"The crane grew large enough for him to ride on it with comfort. The bird never stopped for rest or food, but as it was a paper bird it doubtless did not require any nourishment, and strange to say, neither did Sentaro.",How did Sentaro feel when he first rode on the crane?,frightened,story-of-man-who-did-not-wish-to-die
d4c44cfef1e95624,"You are not even like an ordinary man, for you are exceptionally idle. I will send you to the country of Perpetual Life, where death never comes-where the people live forever!""",What happened after Sentaro sat on the crane's back?,The crane grew large enough for him to ride on it with comfort.,story-of-man-who-did-not-wish-to-die
fb5294e754205db1,"The crane grew large enough for him to ride on it with comfort. The bird never stopped for rest or food, but as it was a paper bird it doubtless did not require any nourishment, and strange to say, neither did Sentaro.",What did the crane do after it grew large?,"spread its wings, rose high in the air, and flew away",story-of-man-who-did-not-wish-to-die
e84d1221b98e5ccf,"The crane grew large enough for him to ride on it with comfort. The bird never stopped for rest or food, but as it was a paper bird it doubtless did not require any nourishment, and strange to say, neither did Sentaro.",Why did the bird not need to stop for nourishment?,It was a paper bird.,story-of-man-who-did-not-wish-to-die
1ed281f9c10253be,"The crane grew large enough for him to ride on it with comfort. The bird never stopped for rest or food, but as it was a paper bird it doubtless did not require any nourishment, and strange to say, neither did Sentaro.",How long did it take to reach the island?,several days,story-of-man-who-did-not-wish-to-die
7f90a652e7275744,"As soon as Sentaro got down from the bird's back, the crane folded up of its own accord and flew into his pocket. Everything was, of course, quite strange, and different from his own land.",What did the crane do after Sentaro got off its back?,folded up of its own accord and flew into his pocket,story-of-man-who-did-not-wish-to-die
a4782117832e5511,"As soon as Sentaro got down from the bird's back, the crane folded up of its own accord and flew into his pocket. Everything was, of course, quite strange, and different from his own land.",Why did Sentaro decide to stay at the island?,The land and the people seemed prosperous.,story-of-man-who-did-not-wish-to-die
7654a109bf1959a7,"As soon as Sentaro got down from the bird's back, the crane folded up of its own accord and flew into his pocket. Everything was, of course, quite strange, and different from his own land.",Where did Sentaro stay when he first arrived at the country of Perpetual Life?,one of the hotels,story-of-man-who-did-not-wish-to-die
c62abeab4b0f5e9e,"As soon as Sentaro got down from the bird's back, the crane folded up of its own accord and flew into his pocket. Everything was, of course, quite strange, and different from his own land.",Who helped Sentaro arrange everything that was necessary?,the proprietor,story-of-man-who-did-not-wish-to-die
4b7b61dc422659bd,"Within the memory of all the islanders no man had ever died there, and sickness was a thing unknown. They were all tired of their long, long lives, and longed to go to the happy land of contentment called Paradise of which the priests had told them centuries ago.",What had never happened at the island within the memory of the islanders?,No man had ever died there and sickness was a thing unknown.,story-of-man-who-did-not-wish-to-die
bc9fa730e54e54c3,"Within the memory of all the islanders no man had ever died there, and sickness was a thing unknown. They were all tired of their long, long lives, and longed to go to the happy land of contentment called Paradise of which the priests had told them centuries ago.",What could only be reached by dying?,Paradise,story-of-man-who-did-not-wish-to-die
b7d7684c8b855b13,"Within the memory of all the islanders no man had ever died there, and sickness was a thing unknown. They were all tired of their long, long lives, and longed to go to the happy land of contentment called Paradise of which the priests had told them centuries ago.",Why did the other people long for death?,"They were all tired of their long, long lives.",story-of-man-who-did-not-wish-to-die
a496278deb695cdb,"Within the memory of all the islanders no man had ever died there, and sickness was a thing unknown. They were all tired of their long, long lives, and longed to go to the happy land of contentment called Paradise of which the priests had told them centuries ago.",Why could the islanders not reach Paradise?,They could not die.,story-of-man-who-did-not-wish-to-die
84533c1f87eb57b6,"Within the memory of all the islanders no man had ever died there, and sickness was a thing unknown. They were all tired of their long, long lives, and longed to go to the happy land of contentment called Paradise of which the priests had told them centuries ago.",How was Sentaro unlike the other people on the island?,He had a great dread of death.,story-of-man-who-did-not-wish-to-die
5cee2c37000a586d,"He found himself, according to his ideas, in the land of Topsyturvydom. All the things to which he had been accustomed as food they rejected.",How did Sentaro feel when he heard of the people's longing for death?,confused,story-of-man-who-did-not-wish-to-die
c7d2978ac7385b34,"He found himself, according to his ideas, in the land of Topsyturvydom. All the things to which he had been accustomed as food they rejected.",What did the rich people do when merchants arrived?,rushed to them to buy poisons,story-of-man-who-did-not-wish-to-die
088cc810f5e35f96,"He found himself, according to his ideas, in the land of Topsyturvydom. All the things to which he had been accustomed as food they rejected.",Why did the people drink poison?,hoped for death to come so that they might go to Paradise,story-of-man-who-did-not-wish-to-die
8db0632d0f895a52,"He found himself, according to his ideas, in the land of Topsyturvydom. All the things to which he had been accustomed as food they rejected. People who swallowed them with the hope of dying only found that in a short time they felt better in health instead of worse.",Why did the poisons not work at the land of Perpetual Life?,They could not die there.,story-of-man-who-did-not-wish-to-die
afbdac1d92875cd0,"But what were deadly poisons in other lands were without effect in this strange place. This was because after using it for a hundred years, it was supposed to turn the hair slightly gray and to bring about disorders of the stomach.",What happened when people swallowed the poisons?,They felt better in health instead of worse.,story-of-man-who-did-not-wish-to-die
6b79321e7b585c0a,"But what were deadly poisons in other lands were without effect in this strange place. This was because after using it for a hundred years, it was supposed to turn the hair slightly gray and to bring about disorders of the stomach.",How did their long lives make the people feel?,wearisome,story-of-man-who-did-not-wish-to-die
b719f15eec25573c,"But what were deadly poisons in other lands were without effect in this strange place. This was because after using it for a hundred years, it was supposed to turn the hair slightly gray and to bring about disorders of the stomach.",Why was the drug in the chemist shop in constant demand?,It was supposed to turn hair slightly gray and bring about disorders of the stomach.,story-of-man-who-did-not-wish-to-die
e090202ecbf653a3,"Sentaro was astonished to find that the poisonous globe-fish was served up in restaurants as a delectable dish, and hawkers in the streets went about selling sauces made of Spanish flies. He never saw any one ill after eating these horrible things, nor did he ever see any one with as much as a cold.",Why was Sentaro delighted?,He said he would never grow tired of living.,story-of-man-who-did-not-wish-to-die
fe820cb19961558b,But what were deadly poisons in other lands were without effect in this strange place. People who swallowed them with the hope of dying only found that in a short time they felt better in health instead of worse. For his part he wished to live thousands of years and to enjoy life.,How was Sentaro the only happy man on the island?,Everyone else wanted to die.,story-of-man-who-did-not-wish-to-die
0f0a24d441965552,"As years went by, however, things did not go as smoothly as at first. Then at last he began to grow tired of life in this country, and he longed to see his own land and his old home.",What caused Sentaro great annoyance?,heavy losses in business,story-of-man-who-did-not-wish-to-die
a81e8a24ba6e5606,"As years went by, however, things did not go as smoothly as at first. Then at last he began to grow tired of life in this country, and he longed to see his own land and his old home.",How did Sentaro grow tired of life in that country?,He was busy from morning till night.,story-of-man-who-did-not-wish-to-die
b072739d4fa7593d,"As years went by, however, things did not go as smoothly as at first. Then at last he began to grow tired of life in this country, and he longed to see his own land and his old home.",What will Sentaro do because he grew tired of the country?,try to go back home,story-of-man-who-did-not-wish-to-die
